0.000507:-0.12694971266,-2.54723520805,12.6309905092,2.87168264284,-11.0623555064,0.660491358476,4.61034594744,-4.28965510638,0.773358985134,5.91264501707,-2.83933195787,-4.80074494943,2.33116105082,2.17794778407,-0.805496744462,0.0141084661424,0.485328848438,-1.38492863137,-0.733431469189,1.79785072731,0.667966517886,-0.990712341913,0.457940047481,-0.62476510638,-1.5509425741,1.65051480229,1.57390755705,-1.48842452224,-0.66124004965,0.784223950165,-0.407094144544,-0.386498970509,0.886881010965,0.482030964427,-1.05476718649,-0.558756936506,0.72810016139,0.235549899627,-0.0843495731522,0.326389839245,-0.574222576496,-0.548782280038,0.671262459859,0.189125724317,-0.282987859251,0.345101797436,-0.0454130362825,-0.657913491719,0.0873740390974,0.677303289238,0.0841177038682,-0.554617765858,-0.0612646835063,0.246853795637,-0.15225194579,0.110036136756,0.362207854626,-0.255375982276,-0.280057825198,0.0805482208057,-0.0145053548851,0.169133563859,0.217771377297,-0.2256326932,-0.258455431337,0.116537258962,0.17072482546,-0.0236061030919,-0.0631342561028,0.0828576858391,-0.09999321095,-0.200915928833,0.18470053797,0.220963123831,-0.124701497372,-0.102188952246,-0.0141716897221,-0.0278477943221,0.084604773511,0.0602509069486,-0.0345432145839,-0.0280999805954,-0.0251802694508,-0.0177198502473,0.0328735778168,0.058775423885,0.0205073573135,-0.0881526431355,-0.0489115772996,0.070872616506,0.0271005981409,-0.0219333194031,0.0125849717173,-0.00869654403126,-0.0253789828709,0.00398892168025,0.012576967904,0.00821740564708,-0.00239781095423,-0.00487902831494
0.001013:-0.126904512059,-2.54360754467,12.5905109762,2.85531912411,-10.9638469463,0.652019707534,4.52984275433,-4.19179458202,0.751022497165,5.70173781225,-2.71673302367,-4.55394226658,2.19044196494,2.02539032168,-0.740689111178,0.0128149976505,0.43510856434,-1.22414973634,-0.638488344474,1.53976043202,0.562155439604,-0.818313802926,0.370755362019,-0.495116721924,-1.20132458446,1.24761383039,1.15907001395,-1.06596655322,-0.459635326573,0.52797206654,-0.264838773572,-0.242355014025,0.534518016726,0.278366177205,-0.581624766456,-0.293060167886,0.361607789448,0.110211407707,-0.0369646146132,0.133039708733,-0.215931060446,-0.188496927545,0.208025663668,0.0520614335708,-0.0678086771387,0.070000145222,-0.0074909338484,-0.0828325005363,0.00748260630311,0.029888641201,0.00011303751766,0.0237282379492,0.00541088394807,-0.0334032570864,0.0279842445246,-0.0257413349628,-0.103468578517,0.0866151636804,0.110500623065,-0.0364045526921,0.00741698145694,-0.0969071455527,-0.138698473861,0.158699575056,0.199667453719,-0.0984316612105,-0.157023499657,0.0235593548423,0.0682122111236,-0.0966638924844,0.125692127812,0.271671686293,-0.268297410782,-0.344440443105,0.20842028665,0.183017725085,0.0271918407553,0.0572300564041,-0.186317171893,-0.142238335523,0.0874753028325,0.0764053494487,0.0736339730774,0.0558092663922,-0.111793189513,-0.21636645567,-0.0819753351921,0.384150425756,0.233483432124,-0.372745811161,-0.158145136247,0.143261644246,-0.0930581918702,0.0738262606112,0.252232244708,-0.0476608929958,-0.187487310459,-0.162459156588,0.0700490204688,0.271693346133
0.001520:-0.126830941426,-2.53770546814,12.5247061967,2.82874867353,-10.8041295517,0.638309003344,4.39983433786,-4.03414687874,0.715140945183,5.36400350643,-2.52109670965,-4.16162098328,1.96768934232,1.78499404744,-0.639066706567,0.0107973236171,0.357213553511,-0.976264181009,-0.493038176431,1.14703856621,0.402296196982,-0.559813919801,0.241063530894,-0.303865317862,-0.690096986221,0.663880113454,0.563820875937,-0.465882465885,-0.176276924046,0.171764401564,-0.0693632799099,-0.0466555757065,0.0620979551271,0.00886157738379,0.0359845039702,0.0488657472074,-0.103097938256,-0.0462827955609,0.0212558382612,-0.100584027216,0.209514302795,0.231625840462,-0.322038264892,-0.101719546834,0.168712909374,-0.225992137358,0.0324110833406,0.508365733035,-0.0726781365032,-0.603439546515,-0.0799142479237,0.559619198849,0.0654234252387,-0.278092835688,0.180399426064,-0.136771699246,-0.471058258479,0.346711424456,0.396093748302,-0.118446012277,0.0221325042561,-0.267330676817,-0.355947108276,0.380777646355,0.449685399795,-0.208751571476,-0.314394175332,0.0446251542483,0.122411698369,-0.164552701397,0.203143182187,0.417087555098,-0.391382990292,-0.47742698287,0.274435506091,0.228822343153,0.0322578322045,0.0643596540964,-0.198387526159,-0.143191550801,0.0831127371577,0.068375418223,0.0619174121359,0.0439724646642,-0.0822695763409,-0.148153232338,-0.0519972841211,0.224548185082,0.124998062692,-0.181422486354,-0.0693514774108,0.0559771649431,-0.0319490677405,0.0218651192422,0.0628901116336,-0.00966272710059,-0.0292917125235,-0.0178579349034,0.00446097449748,0.00476305412701
0.002026:-0.126730388156,-2.52964417707,12.434938066,2.79256502946,-10.5871111794,0.619730210306,4.22423630797,-3.82201638621,0.667064983582,4.91366240966,-2.26162426939,-3.64434773161,1.67588410982,1.47228560384,-0.507881238361,0.00821394827175,0.258363549958,-0.664672541354,-0.312059925568,0.663674739528,0.207809320514,-0.249179692177,0.0872486439811,-0.0801845027537,-0.100978061071,0.00170399828689,-0.100244276202,0.191829535936,0.128514655331,-0.203826166131,0.132432917478,0.150880841896,-0.403495000454,-0.250076922184,0.613509496755,0.35948255501,-0.512396795535,-0.17962709396,0.0691300411488,-0.285476071222,0.53257833124,0.536671093155,-0.688600295152,-0.202547399306,0.314966802017,-0.397536090081,0.0539242805143,0.802230906002,-0.10900382074,-0.861385546241,-0.10866872691,0.725223201405,0.0808011444762,-0.32721080213,0.202072270804,-0.145690418138,-0.476469055686,0.332388716955,0.359089942494,-0.101264368764,0.0177840665341,-0.201107428749,-0.249493632164,0.247260508326,0.268655120399,-0.113769906628,-0.154651433977,0.0195439916586,0.0469047437907,-0.0538503011543,0.0548513393602,0.0881423304477,-0.0590945941152,-0.0423721688009,0.00668128814883,-0.00972711942087,-0.00361766331568,-0.0119060718988,0.0518546718179,0.0489727586968,-0.0355363286421,-0.0354738652695,-0.0381779349718,-0.0317664453803,0.0688945030031,0.142809691692,0.0574275242042,-0.283447830171,-0.180247566829,0.299328930512,0.131429817496,-0.122651989378,0.0817209654116,-0.0662507695298,-0.230430844994,0.0441732094394,0.175753631668,0.153529773829,-0.0665381633884,-0.258614369737
0.002533:-0.126604177654,-2.5195353992,12.322554823,2.74737036593,-10.3168562103,0.596678600424,4.00731300207,-3.56129041534,0.608317644685,4.36695549098,-1.94892880789,-3.02601771837,1.33018186636,1.10544239832,-0.355629164324,0.00525045167396,0.146404049178,-0.316584708926,-0.112876102678,0.140197478076,0.000823386395242,0.0752429815547,-0.0701514944874,0.143712951427,0.474774939829,-0.628864741106,-0.715005696745,0.782246473365,0.393058375932,-0.517983652023,0.294474924756,0.302486236386,-0.743235938478,-0.428593398877,0.986811229351,0.545940659765,-0.737817329988,-0.245941956934,0.090167601986,-0.355077690821,0.63190835952,0.607268201725,-0.742475329659,-0.207819780935,0.306920156904,-0.366974577779,0.0470036195241,0.657658870741,-0.0836245448831,-0.614596142152,-0.0715566560042,0.436428606225,0.0438808943676,-0.157711256164,0.0844721798891,-0.0511038816865,-0.1331823554,0.067678455864,0.0438743933199,-0.00345777041952,-0.00110429589347,0.0337780842332,0.071394505015,-0.103794186008,-0.153988220879,0.0856316843776,0.149661528767,-0.0240979522964,-0.0736670977704,0.108894196359,-0.146247707557,-0.323734166572,0.325055995523,0.421578117589,-0.256230191822,-0.224801099607,-0.0332023820491,-0.0691405397095,0.221635892668,0.165847060075,-0.0995185749409,-0.084416729055,-0.0786132297464,-0.0572903167149,0.109724154782,0.201873425809,0.0722446645133,-0.31751611076,-0.179536897411,0.26419557474,0.102209246297,-0.083340497218,0.0479468658304,-0.0330138174802,-0.0952483555746,0.0146254832785,0.044116641727,0.0264738601136,-0.0063166906231,-0.00465587730063
0.003040:-0.12645357565,-2.50748745022,12.188888788,2.69377256922,-9.99755356292,0.569569161873,3.75361044454,-3.25832054072,0.540556392679,3.74165691051,-1.59465891447,-2.33286854425,0.94719371623,0.704310730606,-0.191533657883,0.00210681446022,0.0297095065474,0.0392717850064,0.0864543801565,-0.371466402355,-0.196283443009,0.375363844243,-0.211136244157,0.337135610973,0.95228401385,-1.12814762573,-1.17655464295,1.19895803286,0.56665179937,-0.706849076981,0.381923184201,0.373778997195,-0.876092554869,-0.482049399063,1.05837868683,0.557577105802,-0.715988210961,-0.226078156361,0.0781953357109,-0.289000905143,0.479449733657,0.425796928001,-0.47563524413,-0.119776445033,0.155764312595,-0.158941112353,0.0165343484077,0.172220997506,-0.0134708764197,-0.0284239684108,0.006228829433,-0.107114344348,-0.0192614513578,0.107856555032,-0.0852499965037,0.0750824412636,0.290970350155,-0.235411542784,-0.290374869759,0.0924177210818,-0.0181679535072,0.228486266021,0.314003019478,-0.343935548732,-0.412798906608,0.193389943418,0.291972601423,-0.0412721812851,-0.111947943218,0.147775533481,-0.177832117208,-0.353032154149,0.317428948712,0.367244403946,-0.197823737658,-0.152337212499,-0.0194746101233,-0.0344061175621,0.0908384309107,0.053466238233,-0.0233242274956,-0.0122358527972,-0.00417698230354,0.00240355794969,-0.015543079337,-0.0499104590452,-0.0260413122034,0.153548005475,0.111250561503,-0.204149872816,-0.0969526167069,0.0963207046419,-0.0674979170674,0.0569784282692,0.204708763391,-0.0402523280087,-0.163216766312,-0.144507628218,0.0631372251186,0.24615571527
0.003546:-0.126279791269,-2.49360529478,12.0352542411,2.63238262006,-9.63348550147,0.538832052837,3.46788920866,-2.91980251923,0.465534379957,3.05657317966,-1.21111033792,-1.59246055316,0.544242706071,0.289392753691,-0.0250123468105,-0.00101554338625,-0.083421327338,0.374950679705,0.2687294866,-0.823018475178,-0.363249784848,0.617730166795,-0.318735798267,0.475045812412,1.26535090682,-1.4223355799,-1.41247335148,1.37293740487,0.619131509393,-0.736285939455,0.378534652869,0.351418074993,-0.777968351363,-0.401939974629,0.82216036799,0.399274399627,-0.465807973003,-0.130887577112,0.0390510877932,-0.118403626171,0.146919933293,0.078703552507,-0.0178522360909,0.0176627797952,-0.0609394690537,0.116577122811,-0.0208689575001,-0.380931311587,0.0607141746244,0.545768027818,0.0765726104282,-0.558553833155,-0.0670738123934,0.289351848913,-0.188484984475,0.142067762169,0.481916591919,-0.346090493843,-0.382117464441,0.109334381105,-0.0193433829673,0.218565892987,0.268599343101,-0.260989448555,-0.274509225372,0.11068015229,0.139969541012,-0.0158847719208,-0.0321539870861,0.0273306169159,-0.0135452527011,0.0146571727275,-0.0543537868096,-0.11650109616,0.0960724076852,0.104470155707,0.0181611529383,0.043048748416,-0.153504780835,-0.125600174036,0.0813323740276,0.0736809754371,0.072674830091,0.0556952586627,-0.111529524638,-0.213427071073,-0.0790839022779,0.358440555359,0.208268021528,-0.31389348197,-0.123990840543,0.102925247621,-0.0601236094136,0.0419095323097,0.122097270114,-0.0188763497657,-0.0570710551913,-0.0341272123385,0.0079758294504,0.00453871217283
0.004053:-0.126083980414,-2.47799060867,11.8629454415,2.5638120883,-9.22899738687,0.504908140153,3.15505797967,-2.55265669805,0.385061702028,2.33104162935,-0.810837559148,-0.832660561818,0.138627192176,-0.119148617697,0.134839798368,-0.003926195111,-0.185335729772,0.665414665622,0.419046694379,-1.17422683244,-0.483960775427,0.777162647522,-0.381002998373,0.541218371405,1.37539069527,-1.47408905603,-1.39283873598,1.28356076935,0.545886248248,-0.607709520136,0.289451564888,0.245310031281,-0.485138410165,-0.216465123117,0.360900797437,0.127302907214,-0.0784288451454,0.00388297777629,-0.0120662036847,0.0881039883113,-0.227028823327,-0.283908152183,0.425538224634,0.140572621151,-0.238718293193,0.321981347247,-0.0458686395091,-0.705985339071,0.0979318952966,0.780381489882,0.0980920438532,-0.644433882532,-0.0697863823757,0.27087130478,-0.157815284828,0.105309108209,0.311247624547,-0.190019744757,-0.17149508775,0.0374865219694,-0.00442063802844,0.0223468619647,-0.0109928383017,0.0543576755777,0.112905212677,-0.0740872450065,-0.142522293093,0.0243410180904,0.077182194837,-0.11643863687,0.15763464161,0.348215746527,-0.345818711827,-0.439907798829,0.260086952366,0.220094196432,0.0310719905235,0.0612214514249,-0.183565523917,-0.126692922407,0.0689061723603,0.0517904843681,0.0414309077665,0.024762416461,-0.0360640013637,-0.0434478977774,-0.0065444637528,-0.0149280702824,-0.0359242130487,0.0983507875004,0.0581352529222,-0.0664671489118,0.05134539839,-0.0465238118458,-0.176103402249,0.0359883242348,0.150085546393,0.135438063634,-0.0598496967246,-0.23430630013
0.004559:-0.125867248836,-2.46074184082,11.6732347851,2.4886707464,-8.78846850361,0.468244660966,2.82010857226,-2.16391072359,0.300967410808,1.58444027495,-0.406276546049,-0.0806639257111,-0.253079321815,-0.502420942358,0.279725284018,-0.0064568647238,-0.26952518644,0.890335235075,0.525977811768,-1.39638012035,-0.547943836279,0.839261806668,-0.392276530547,0.530039623051,1.27583359418,-1.28677476823,-1.13334961224,0.960106965568,0.367544184096,-0.356074152349,0.139005413433,0.0850985374261,-0.0820436219107,0.0189006031691,-0.181928254854,-0.170246806308,0.315427233295,0.13085240103,-0.0564406943195,0.251832224938,-0.494229940042,-0.512807085347,0.665253768285,0.194612108695,-0.296328238783,0.360487216024,-0.0463600930381,-0.642008212728,0.0794910563626,0.557674867181,0.0603686701679,-0.329490536176,-0.0278397053906,0.0742573336033,-0.0206678448617,-0.00419087018231,-0.0788167793568,0.102067393391,0.16270574544,-0.0610586032925,0.0134495127899,-0.183523991922,-0.267449514756,0.305282461042,0.37646288126,-0.178982832141,-0.271092659735,0.038010769,0.101117867906,-0.129227123299,0.148294880901,0.275527176502,-0.226126472663,-0.230241929736,0.102898385215,0.0587647967032,0.0041599452844,-0.000483177581193,0.0299981146921,0.0430925036541,-0.0378470887808,-0.0419173201914,-0.0478231464293,-0.0409890704873,0.0897138652079,0.184631878744,0.0726830832243,-0.346651853291,-0.210309875441,0.328844499645,0.134031900182,-0.11426049741,0.0682468773561,-0.0484609593271,-0.143261729682,0.0223892935306,0.0681877028535,0.0408430752571,-0.00945381765195,-0.00443086602421
0.005066:-0.125630654656,-2.44195427466,11.4673710997,2.40756430661,-8.31628408507,0.429291040649,2.46805310023,-1.76058624343,0.215062991655,0.83572030696,-0.00938911085659,0.63791310617,-0.615665242138,-0.843628938936,0.402553060851,-0.00847068257693,-0.331020443514,1.03544103721,0.582387528221,-1.47447497495,-0.551198805828,0.801550120079,-0.353591450995,0.446765739979,0.991559353675,-0.901965455991,-0.690416031196,0.473917198616,0.124652975525,-0.040824106635,-0.0357257420122,-0.0879410486562,0.322674612772,0.237796118362,-0.646307372375,-0.401755597272,0.589257072783,0.207553191277,-0.0786504150597,0.313823010043,-0.555377179693,-0.520700628992,0.608392257772,0.158897680788,-0.212620402988,0.221354157255,-0.0232735813648,-0.241567248448,0.0182147518136,0.0269535688797,-0.0113604910662,0.17310929646,0.0298509694118,-0.161969886701,0.124014074012,-0.105456289252,-0.392462565748,0.302990438027,0.35394896532,-0.105747305167,0.0193050973497,-0.22265717576,-0.2761961454,0.267605133941,0.276548320182,-0.10735751543,-0.126568499392,0.0125790414723,0.018913281947,-0.003715444148,-0.0226654731452,-0.10239934928,0.147477018472,0.240180668769,-0.170675502637,-0.167259237768,-0.0267047940605,-0.0585969912465,0.193702522037,0.146594668416,-0.0873225019299,-0.0721407914762,-0.0640836044021,-0.0434846443937,0.075237562457,0.120032300606,0.0350247646841,-0.112709675218,-0.0364619893151,0.0069169859474,-0.0184220926181,0.0352651068072,-0.0342280742788,0.0353579787546,0.145624564835,-0.0315061510558,-0.136560324236,-0.126399150516,0.0566737653834,0.223018678547
